SampleID,SweepID,OriginalFullSweepID,Stage2RegionID,RunNumber,ET_s,SA_deg,FY_N,FZ_N,IA_deg,P_kPa,P_psi,V_kph,V_mph,FZ_State_N,Pressure_State_psi,IA_State_deg,Speed_State_mph,ConditionID,Routing,ModelName
122,1,1,1,2,283.12,5.641,-2210.93,1110.13,0.006,82.36,11.9453080797517,40.24,25.0039767756303,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
123,1,1,1,2,283.13,5.621,-2213.67,1118.28,-0.012,82.51,11.9670637404118,40.26,25.0164041994751,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
124,1,1,1,2,283.14,5.58,-2221.44,1126.56,0.01,82.97,12.0337810997693,40.27,25.0226179113974,1150,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
125,1,1,1,2,283.15,5.532,-2227.01,1132.11,0.019,83.22,12.0700405342027,40.29,25.0350453352422,1150,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
126,1,1,1,2,283.16,5.492,-2227.52,1125.45,-0.01,83.02,12.041032986656,40.31,25.0474727590869,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
127,1,1,1,2,283.17,5.456,-2220.64,1118.7,0.012,82.51,11.9670637404118,40.3,25.0412590471646,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
128,1,1,1,2,283.18,5.401,-2209.53,1110.47,0.015,82.11,11.9090486453183,40.31,25.0474727590869,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
129,1,1,1,2,283.19,5.362,-2194.86,1103.45,-0.006,82.21,11.9235524190917,40.32,25.0536864710093,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
130,1,1,1,2,283.2,5.323,-2179.7,1102.2,-0,82.86,12.0178269486186,40.3,25.0412590471646,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
131,1,1,1,2,283.21,5.29,-2160.43,1100.72,0.009,83.17,12.0627886473161,40.3,25.0412590471646,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
132,1,1,1,2,283.22,5.246,-2145.93,1102.9,-0.007,82.97,12.0337810997693,40.3,25.0412590471646,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
133,1,1,1,2,283.23,5.203,-2134.31,1109.83,-0.003,82.36,11.9453080797517,40.29,25.0350453352422,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
134,1,1,1,2,283.24,5.163,-2132.37,1119,0.004,82,11.8930944941676,40.29,25.0350453352422,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
135,1,1,1,2,283.25,5.128,-2135.75,1126.01,-0.02,82.31,11.938056192865,40.29,25.0350453352422,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
136,1,1,1,2,283.26,5.077,-2142.04,1130.27,-0.007,82.66,11.9888194010718,40.3,25.0412590471646,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
137,1,1,1,2,283.27,5.037,-2145.49,1124.38,-0,83.07,12.0482848735427,40.26,25.0164041994751,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
138,1,1,1,2,283.28,5.01,-2140.52,1115.97,-0.009,82.86,12.0178269486186,40.25,25.0101904875527,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
139,1,1,1,2,283.29,4.975,-2130.89,1110.14,0.015,82.31,11.938056192865,40.25,25.0101904875527,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
140,1,1,1,2,283.3,4.938,-2115.58,1102.36,0.001,81.9,11.8785907203942,40.24,25.0039767756303,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
141,1,1,1,2,283.31,4.875,-2098.29,1100.25,-0,82.21,11.9235524190917,40.21,24.9853356398632,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
142,1,1,1,2,283.32,4.828,-2081.8,1100.42,0.004,82.71,11.9960712879585,40.2,24.9791219279408,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
143,1,1,1,2,283.33,4.812,-2064.49,1101.64,-0.016,83.02,12.041032986656,40.18,24.9666945040961,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
144,1,1,1,2,283.34,4.752,-2052.19,1105.78,-0.009,82.91,12.0250788355053,40.2,24.9791219279408,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
145,1,1,1,2,283.35,4.743,-2045.41,1114.23,-0.002,82.36,11.9453080797517,40.18,24.9666945040961,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
146,1,1,1,2,283.36,4.7,-2044.81,1122.46,0.003,82.06,11.9017967584316,40.16,24.9542670802513,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
147,1,1,1,2,283.37,4.65,-2049.02,1127,0.015,82.16,11.916300532205,40.15,24.948053368329,1150,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
148,1,1,1,2,283.38,4.616,-2052.4,1124.28,0.007,82.81,12.0105750617319,40.14,24.9418396564066,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
149,1,1,1,2,283.39,4.574,-2048.22,1115.12,0.015,83.02,12.041032986656,40.13,24.9356259444842,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
150,1,1,1,2,283.4,4.514,-2039.1,1109.7,-0,82.76,12.0033231748452,40.13,24.9356259444842,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
151,1,1,1,2,283.41,4.493,-2026.66,1106.89,0.004,82.21,11.9235524190917,40.15,24.948053368329,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
152,1,1,1,2,283.42,4.469,-2009.43,1102.5,0.012,81.9,11.8785907203942,40.13,24.9356259444842,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
153,1,1,1,2,283.43,4.407,-1992.02,1097.94,-0.016,82,11.8930944941676,40.13,24.9356259444842,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
154,1,1,1,2,283.44,4.368,-1974.8,1099.92,-0.015,82.66,11.9888194010718,40.13,24.9356259444842,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
155,1,1,1,2,283.45,4.328,-1958.33,1101.87,-0.007,82.91,12.0250788355053,40.14,24.9418396564066,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
156,1,1,1,2,283.46,4.314,-1948.11,1106.47,-0,82.71,11.9960712879585,40.15,24.948053368329,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
157,1,1,1,2,283.47,4.278,-1944.05,1118.81,0.003,82.06,11.9017967584316,40.18,24.9666945040961,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
158,1,1,1,2,283.48,4.242,-1943.34,1123.6,-0.01,81.85,11.8713388335075,40.19,24.9729082160184,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
159,1,1,1,2,283.49,4.17,-1946.16,1125.03,-0.006,82,11.8930944941676,40.21,24.9853356398632,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
160,1,1,1,2,283.5,4.159,-1941.97,1119.98,-0.003,82.56,11.9743156272985,40.22,24.9915493517856,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
161,1,1,1,2,283.51,4.106,-1932.27,1114.44,0.009,82.97,12.0337810997693,40.24,25.0039767756303,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
162,1,1,1,2,283.52,4.059,-1919.63,1104.34,-0.019,82.81,12.0105750617319,40.24,25.0039767756303,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
163,1,1,1,2,283.53,4.031,-1903.1,1099.31,-0.004,82.26,11.9308043059783,40.25,25.0101904875527,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
164,1,1,1,2,283.54,3.971,-1882.41,1095.94,0.003,81.85,11.8713388335075,40.25,25.0101904875527,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
165,1,1,1,2,283.55,3.96,-1863.11,1097.64,-0,82.16,11.916300532205,40.26,25.0164041994751,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
166,1,1,1,2,283.56,3.906,-1846,1100.83,0.007,82.61,11.9815675141852,40.28,25.0288316233198,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
167,1,1,1,2,283.57,3.863,-1831.46,1109.69,-0.018,82.97,12.0337810997693,40.28,25.0288316233198,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
168,1,1,1,2,283.58,3.808,-1822.72,1118.57,0.01,82.81,12.0105750617319,40.28,25.0288316233198,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
169,1,1,1,2,283.59,3.777,-1820.54,1128.14,-0.023,82.31,11.938056192865,40.3,25.0412590471646,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
170,1,1,1,2,283.6,3.726,-1819.96,1128.35,-0,82.41,11.9525599666384,40.29,25.0350453352422,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
171,1,1,1,2,283.61,3.696,-1814.41,1120.65,0.007,82.76,12.0033231748452,40.28,25.0288316233198,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
172,1,1,1,2,283.62,3.664,-1803.9,1111.87,-0.007,83.22,12.0700405342027,40.28,25.0288316233198,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
173,1,1,1,2,283.63,3.617,-1789.46,1107.84,0.016,83.22,12.0700405342027,40.29,25.0350453352422,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
174,1,1,1,2,283.64,3.585,-1771.28,1099.79,-0.02,82.76,12.0033231748452,40.3,25.0412590471646,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
175,1,1,1,2,283.65,3.533,-1750.78,1100.52,0.019,82.16,11.916300532205,40.32,25.0536864710093,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
176,1,1,1,2,283.66,3.506,-1730.03,1100.55,0.004,82.16,11.916300532205,40.3,25.0412590471646,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
177,1,1,1,2,283.67,3.452,-1709.26,1104.15,-0.018,82.46,11.9598118535251,40.31,25.0474727590869,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
178,1,1,1,2,283.68,3.392,-1692.14,1111.53,-0.01,82.97,12.0337810997693,40.3,25.0412590471646,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
179,1,1,1,2,283.69,3.37,-1680.49,1121.82,-0.015,83.22,12.0700405342027,40.28,25.0288316233198,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
180,1,1,1,2,283.7,3.318,-1673.8,1127.35,0.01,82.91,12.0250788355053,40.28,25.0288316233198,1150,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
181,1,1,1,2,283.71,3.296,-1668.21,1128.98,-0.003,82.56,11.9743156272985,40.26,25.0164041994751,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
182,1,1,1,2,283.72,3.231,-1662.7,1123.75,0.012,82.61,11.9815675141852,40.27,25.0226179113974,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
183,1,1,1,2,283.73,3.218,-1652.9,1116.32,0.001,83.17,12.0627886473161,40.28,25.0288316233198,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
184,1,1,1,2,283.74,3.158,-1639.67,1107.9,-0.004,83.67,12.1353075161829,40.25,25.0101904875527,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
185,1,1,1,2,283.75,3.155,-1624.51,1103.58,0.007,83.67,12.1353075161829,40.25,25.0101904875527,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
186,1,1,1,2,283.76,3.094,-1604.52,1100.3,0.015,83.32,12.0845443079761,40.25,25.0101904875527,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
187,1,1,1,2,283.77,3.066,-1583.67,1098.27,-0.016,82.71,11.9960712879585,40.26,25.0164041994751,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
188,1,1,1,2,283.78,3.003,-1563.85,1104,0.007,82.71,11.9960712879585,40.25,25.0101904875527,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
189,1,1,1,2,283.79,2.995,-1543.89,1109.87,0.003,82.91,12.0250788355053,40.25,25.0101904875527,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
190,1,1,1,2,283.8,2.94,-1526.69,1120.74,-0.003,83.37,12.0917961948628,40.24,25.0039767756303,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
191,1,1,1,2,283.81,2.908,-1517.16,1127.87,0.007,83.32,12.0845443079761,40.25,25.0101904875527,1150,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
192,1,1,1,2,283.82,2.861,-1509.56,1131.53,-0,82.86,12.0178269486186,40.25,25.0101904875527,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
193,1,1,1,2,283.83,2.848,-1499.2,1126.18,0.012,82.46,11.9598118535251,40.25,25.0101904875527,1150,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
194,1,1,1,2,283.84,2.778,-1488.71,1119.21,-0.002,82.66,11.9888194010718,40.22,24.9915493517856,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
195,1,1,1,2,283.85,2.753,-1473.47,1112.73,-0,83.37,12.0917961948628,40.23,24.9977630637079,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
196,1,1,1,2,283.86,2.733,-1456.12,1106.5,-0.006,83.93,12.1730173279937,40.21,24.9853356398632,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
197,1,1,1,2,283.87,2.676,-1436.8,1106,-0.003,83.88,12.165765441107,40.19,24.9729082160184,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
198,1,1,1,2,283.88,2.644,-1414.77,1102.35,0.003,83.47,12.1062999686362,40.18,24.9666945040961,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
199,1,1,1,2,283.89,2.585,-1392.07,1105.95,0.01,83.07,12.0482848735427,40.18,24.9666945040961,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
200,1,1,1,2,283.9,2.527,-1372.81,1110.49,0.006,83.27,12.0772924210894,40.18,24.9666945040961,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
201,1,1,1,2,283.91,2.518,-1354.85,1115.97,-0.015,83.77,12.1498112899563,40.15,24.948053368329,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
202,1,1,1,2,283.92,2.448,-1339.73,1126.83,-0.016,83.88,12.165765441107,40.13,24.9356259444842,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
203,1,1,1,2,283.93,2.429,-1328.84,1131.29,0.006,83.62,12.1280556292962,40.12,24.9294122325618,1150,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
204,1,1,1,2,283.94,2.377,-1314.89,1126.59,-0.018,83.02,12.041032986656,40.11,24.9231985206395,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
205,1,1,1,2,283.95,2.304,-1301.82,1119.46,0.007,82.56,11.9743156272985,40.12,24.9294122325618,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
206,1,1,1,2,283.96,2.287,-1285.86,1109.21,0.006,82.61,11.9815675141852,40.12,24.9294122325618,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
207,1,1,1,2,283.97,2.253,-1267.82,1102.86,-0,83.07,12.0482848735427,40.12,24.9294122325618,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
208,1,1,1,2,283.98,2.205,-1245.66,1100.56,-0.007,83.22,12.0700405342027,40.12,24.9294122325618,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
209,1,1,1,2,283.99,2.158,-1225,1095.4,-0.004,83.07,12.0482848735427,40.12,24.9294122325618,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
210,1,1,1,2,284,2.139,-1203.03,1098.87,0.01,82.36,11.9453080797517,40.13,24.9356259444842,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
211,1,1,1,2,284.01,2.081,-1181.7,1102.06,0.01,82,11.8930944941676,40.15,24.948053368329,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
212,1,1,1,2,284.02,2.044,-1161.81,1112.01,0.017,82.11,11.9090486453183,40.16,24.9542670802513,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
213,1,1,1,2,284.03,2.034,-1145.29,1119.28,0.009,82.51,11.9670637404118,40.18,24.9666945040961,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
214,1,1,1,2,284.04,1.969,-1128.64,1125.71,-0.013,82.81,12.0105750617319,40.2,24.9791219279408,1150,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
215,1,1,1,2,284.05,1.924,-1116.28,1123.75,-0,82.61,11.9815675141852,40.22,24.9915493517856,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
216,1,1,1,2,284.06,1.899,-1099.5,1115.1,-0.028,82.06,11.9017967584316,40.23,24.9977630637079,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
217,1,1,1,2,284.07,1.867,-1082.98,1106.1,-0.003,81.6,11.8350793990741,40.22,24.9915493517856,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
218,1,1,1,2,284.08,1.85,-1063.61,1100.88,0.004,81.75,11.8568350597341,40.24,25.0039767756303,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
219,1,1,1,2,284.09,1.771,-1042.84,1091.45,-0.003,82.21,11.9235524190917,40.21,24.9853356398632,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
220,1,1,1,2,284.1,1.744,-1022.05,1090.95,-0.018,82.76,12.0033231748452,40.24,25.0039767756303,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
221,1,1,1,2,284.11,1.725,-1000.12,1091.51,0.004,82.81,12.0105750617319,40.25,25.0101904875527,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
222,1,1,1,2,284.12,1.681,-979.5,1095.59,0.006,82.46,11.9598118535251,40.26,25.0164041994751,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
223,1,1,1,2,284.13,1.643,-956.75,1101.85,-0.004,82.26,11.9308043059783,40.29,25.0350453352422,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
224,1,1,1,2,284.14,1.586,-938.88,1111.54,-0.006,82.61,11.9815675141852,40.32,25.0536864710093,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
225,1,1,1,2,284.15,1.559,-920.28,1117.53,-0.007,83.17,12.0627886473161,40.3,25.0412590471646,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
226,1,1,1,2,284.16,1.515,-903.78,1115.6,0.003,83.52,12.1135518555229,40.33,25.0599001829317,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
227,1,1,1,2,284.17,1.45,-884.41,1106.6,0.007,83.37,12.0917961948628,40.31,25.0474727590869,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
228,1,1,1,2,284.18,1.44,-864.19,1099.08,-0.015,82.76,12.0033231748452,40.32,25.0536864710093,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
229,1,1,1,2,284.19,1.393,-844.18,1092.76,-0.002,82.41,11.9525599666384,40.31,25.0474727590869,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
230,1,1,1,2,284.2,1.333,-822.89,1088.94,0.022,82.51,11.9670637404118,40.32,25.0536864710093,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
231,1,1,1,2,284.21,1.282,-799.88,1085.92,-0.018,83.07,12.0482848735427,40.3,25.0412590471646,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
232,1,1,1,2,284.22,1.269,-776.63,1086.26,0.012,83.27,12.0772924210894,40.3,25.0412590471646,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
233,1,1,1,2,284.23,1.216,-752.53,1088.61,0.013,82.97,12.0337810997693,40.3,25.0412590471646,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
234,1,1,1,2,284.24,1.189,-731.1,1095.62,-0.009,82.41,11.9525599666384,40.28,25.0288316233198,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
235,1,1,1,2,284.25,1.152,-709.05,1104.17,-0.016,82.36,11.9453080797517,40.28,25.0288316233198,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
236,1,1,1,2,284.26,1.098,-689.07,1108.57,-0.02,82.66,11.9888194010718,40.27,25.0226179113974,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
237,1,1,1,2,284.27,1.039,-669.73,1106.92,-0.025,83.27,12.0772924210894,40.26,25.0164041994751,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
238,1,1,1,2,284.28,1.025,-649.09,1100.88,-0.003,83.52,12.1135518555229,40.25,25.0101904875527,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
239,1,1,1,2,284.29,0.977,-626.15,1090.72,-0.013,83.27,12.0772924210894,40.25,25.0101904875527,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
240,1,1,1,2,284.3,0.941,-605.55,1083.35,0.017,82.71,11.9960712879585,40.23,24.9977630637079,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
241,1,1,1,2,284.31,0.89,-582.64,1076.55,0.004,82.66,11.9888194010718,40.21,24.9853356398632,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
242,1,1,1,2,284.32,0.864,-557.74,1073.07,-0,83.22,12.0700405342027,40.2,24.9791219279408,1050,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
243,1,1,1,2,284.33,0.824,-534.91,1071.4,-0.018,84.03,12.1875211017671,40.18,24.9666945040961,1050,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
244,1,1,1,2,284.34,0.762,-510.99,1075.81,0.012,84.28,12.2237805362005,40.19,24.9729082160184,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
245,1,1,1,2,284.35,0.74,-486.87,1083.88,0.006,84.08,12.1947729886538,40.17,24.9604807921737,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
246,1,1,1,2,284.36,0.706,-464.14,1091.39,-0.002,83.52,12.1135518555229,40.16,24.9542670802513,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
247,1,1,1,2,284.37,0.653,-442.19,1098.61,0.012,83.47,12.1062999686362,40.17,24.9604807921737,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
248,1,1,1,2,284.38,0.626,-420.12,1097.59,0.013,83.83,12.1585135542203,40.18,24.9666945040961,1100,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
249,1,1,1,2,284.39,0.588,-397.91,1095.31,-0,84.13,12.2020248755405,40.14,24.9418396564066,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
250,1,1,1,2,284.4,0.551,-373.63,1082.85,-0.006,84.03,12.1875211017671,40.14,24.9418396564066,1100,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
251,1,1,1,2,284.41,0.479,-350.11,1072.34,0.001,83.47,12.1062999686362,40.14,24.9418396564066,1050,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
252,1,1,1,2,284.42,0.468,-327.31,1063.79,0.006,82.71,11.9960712879585,40.13,24.9356259444842,1050,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
253,1,1,1,2,284.43,0.419,-302.32,1059.06,-0.015,82.51,11.9670637404118,40.14,24.9418396564066,1050,12,-0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
254,1,1,1,2,284.44,0.39,-277.66,1059.26,0.015,82.76,12.0033231748452,40.14,24.9418396564066,1050,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
255,1,1,1,2,284.45,0.351,-253.52,1061.23,0.007,83.32,12.0845443079761,40.14,24.9418396564066,1050,12,0,25,35,PRIMARY_MODEL_FIT,CMM_7IN_LATERAL_MODEL
